DEB [20160308-01:45:01.479] thr=1   paramiko.transport: starting thread (client mode): 0x31c2048L
DEB [20160308-01:45:03.865] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Floating_Rate_Note_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:03.897] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:03.913] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Cash_Instrument_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:03.913] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Cash_Instrument_D_20160224_15_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:03.913] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Cash_Instrument_D_20160224_15_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:03.913] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Cash_Instrument_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:03.928] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:03.944] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Cash_Instrument_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:03.944] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Cash_Instrument_D_20160224_15_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:03.944] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Cash_Instrument_D_20160224_15_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:03.944] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Cash_Instrument_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:03.960] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:03.960] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Position_OTC_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:03.960] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Position_OTC_D_20160224_15_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:03.960] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Position_OTC_D_20160224_15_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:03.960] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Position_OTC_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.022] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.022] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Position_OTC_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.022] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Position_OTC_D_20160224_15_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.038] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Position_OTC_D_20160224_15_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.038] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Position_OTC_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.038] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.038] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_T-Bill_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.052] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_T-Bill_D_20160224_15_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.052] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_T-Bill_D_20160224_15_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.052] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_T-Bill_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.052] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.052] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_T-Bill_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.069] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_T-Bill_D_20160224_15_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.069] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_T-Bill_D_20160224_15_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.069] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_T-Bill_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.069] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.069] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Portfolio_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.085] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Portfolio_D_20160224_15_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.085] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Portfolio_D_20160224_15_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.085] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Portfolio_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.099] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.099] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Portfolio_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.099] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Portfolio_D_20160224_15_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.099] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Portfolio_D_20160224_15_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.099] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Portfolio_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.131] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.131] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Zero_Coupon_Bond_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.131] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Zero_Coupon_Bond_D_20160224_15_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.131] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Zero_Coupon_Bond_D_20160224_15_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.131] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Zero_Coupon_Bond_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.147] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.147] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Zero_Coupon_Bond_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.147] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Zero_Coupon_Bond_D_20160224_15_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.147] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Zero_Coupon_Bond_D_20160224_15_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.147] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Zero_Coupon_Bond_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.163] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.177] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Inflation_Linked_Bond_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.177] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Inflation_Linked_Bond_D_20160224_15_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.177] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Inflation_Linked_Bond_D_20160224_15_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.177] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Inflation_Linked_Bond_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.194] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.194] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Inflation_Linked_Bond_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.194] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Inflation_Linked_Bond_D_20160224_15_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.194] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Inflation_Linked_Bond_D_20160224_15_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.194] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Inflation_Linked_Bond_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.209] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.209] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Mortgage_Backed_Security_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.209] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Mortgage_Backed_Security_D_20160224_15_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.224] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Mortgage_Backed_Security_D_20160224_15_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.224] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Mortgage_Backed_Security_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.224] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.224] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Mortgage_Backed_Security_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.224] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Mortgage_Backed_Security_D_20160224_15_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.240] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Mortgage_Backed_Security_D_20160224_15_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.240] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Mortgage_Backed_Security_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.240] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.240] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Repo_Reverse_Repo_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.240] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Repo_Reverse_Repo_D_20160224_15_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.240] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Repo_Reverse_Repo_D_20160224_15_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.256] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Repo_Reverse_Repo_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.302] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.302] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Repo_Reverse_Repo_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.302] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Repo_Reverse_Repo_D_20160224_15_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.302] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Repo_Reverse_Repo_D_20160224_15_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.302] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Repo_Reverse_Repo_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.319] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.319] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Foreign_Exchange_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.319] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Foreign_Exchange_D_20160224_15_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.319] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Foreign_Exchange_D_20160224_15_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.319] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Foreign_Exchange_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.334] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.334] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Foreign_Exchange_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.334] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Foreign_Exchange_D_20160224_15_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.349] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Foreign_Exchange_D_20160224_15_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.349] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_Foreign_Exchange_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.349] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.365] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Fixed_Rate_Bond_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.365] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Fixed_Rate_Bond_D_20160224_15_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.365] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Fixed_Rate_Bond_D_20160224_15_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.365] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Fixed_Rate_Bond_D_20160224_15_Stress_Testing.csv')
DEB [20160308-01:45:04.365] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.365] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Fixed_Rate_Bond_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.365] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Fixed_Rate_Bond_D_20160224_15_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.365] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Fixed_Rate_Bond_D_20160224_15_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.365] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILTOR_CSM_Fixed_Rate_Bond_D_20160224_15_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.398] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.398] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Mortgage_Backed_Security_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.398] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Mortgage_Backed_Security_D_20160224_16_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.398] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Mortgage_Backed_Security_D_20160224_16_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.398] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Mortgage_Backed_Security_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.413] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.413] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Mortgage_Backed_Security_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.413] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Mortgage_Backed_Security_D_20160224_16_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.413] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Mortgage_Backed_Security_D_20160224_16_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.413] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Mortgage_Backed_Security_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.444] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.444] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Cash_Instrument_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.444] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Cash_Instrument_D_20160224_16_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.444] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Cash_Instrument_D_20160224_16_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.444] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Cash_Instrument_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.460] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.476] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Cash_Instrument_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.476] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Cash_Instrument_D_20160224_16_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.476] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Cash_Instrument_D_20160224_16_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.476] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Cash_Instrument_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.490] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.490] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Portfolio_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.490] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Portfolio_D_20160224_16_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.490] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Portfolio_D_20160224_16_Stress_Testing.csv', 'rb') -> 00000000
